"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TIGD6","TIGD6",144.397007766212,0.0848403306534243,0.166919170794308,0.507913020996868,0.611514342701905,0.788787217445335
"SPZ1","SPZ1",0,NA,NA,NA,NA,NA
"SERINC5","SERINC5",132.304157457475,-0.24580752373303,0.168368770102278,-1.47542820569841,0.140097456922899,0.314236712627618
"ENPP6","ENPP6",9.84085964054525,-0.353735238749881,0.364461214465285,-0.895482732386348,0.370529092377405,0.588210144476272
"CAGE1","CAGE1",0.242557302550426,-0.054404744308832,0.151907570875714,-0.313161542816502,0.754157934326294,NA
"CASP3","CASP3",518.377546764472,0.710246645693871,0.132970418125945,5.34792336434744,8.89691193481509e-08,1.28845750105044e-06
"PRIMPOL","PRIMPOL",206.709412656385,-0.108090532392882,0.156461254214008,-0.700762219930607,0.483451419115926,0.691028713005133
"ERAP1","ERAP1",1227.57903666336,-0.222401647494601,0.0937099872180481,-2.37672123649508,0.0174672831439005,0.0646276846329275
"ERAP2","ERAP2",851.001139497813,-0.257430960891524,0.0989008248576017,-2.72000182030675,0.00652815569481577,0.0292424038725173
"CMYA5","CMYA5",506.966126807762,-0.0894777700570676,0.153280571611952,-0.548470684623312,0.583368753056353,0.768430901679086
"EGFLAM","EGFLAM",9.2502144664356,-0.0513040162707026,0.367540467257105,-0.182979222569998,0.854814321359957,0.929802385559701
"CFAP97","CFAP97",1196.54369294216,0.146040299331706,0.0851815029046642,1.71190020150681,0.0869150615525328,0.220826400180889
"TMEM174","TMEM174",0,NA,NA,NA,NA,NA
"CARTPT","CARTPT",0,NA,NA,NA,NA,NA
"RICTOR","RICTOR",972.932222193117,0.19910869989477,0.0903219228621564,2.20472580835888,0.0274733409653736,0.092697928662222
"TENT2","TENT2",965.553493895284,0.060808197130064,0.101844884081324,0.593769889591226,0.552666030700486,0.744726453002094
"EBF1","EBF1",886.169436554214,1.06946638481125,0.135259175330982,7.90103041429056,2.76607142626242e-15,1.00859768324357e-13
"ANKRA2","ANKRA2",413.377236917697,-0.113307771508834,0.142603084702406,-0.808989898851035,0.418520956510288,0.634414456738365
"UBLCP1","UBLCP1",744.554769212638,0.271316662480209,0.107716482796936,2.51896096566402,0.0117701704305587,0.0472499702613773
"FAM170A","FAM170A",0.132040666604773,0.0386192648689605,0.151907570875714,0.238552058169751,0.811452943893437,NA
"UTP15","UTP15",167.079944038683,0.191791571695451,0.159729791877223,1.18879063174417,0.234522065436355,0.442604603615141
"TLR3","TLR3",183.422413753149,-0.626808646931224,0.165428888050811,-3.8053522067343,0.000141602547534287,0.00106295389105078
"KLKB1","KLKB1",4.81336677724593,-0.315075760706939,0.346717785091303,-1.28982230374304,0.197112362110038,0.395642242514539
"NSA2","NSA2",1359.17220528919,-0.0857180792313592,0.0920259284700276,-0.927462476171921,0.35368646566332,0.573122448088174
"GFM2","GFM2",344.485503677582,-0.0298317762908769,0.119535224687946,-0.253042454274439,0.800235406706661,0.901873117124584
"TERT","TERT",0,NA,NA,NA,NA,NA
"SLC6A18","SLC6A18",0,NA,NA,NA,NA,NA
"CCDC127","CCDC127",915.549211323563,0.138168319320526,0.100853983302574,1.36776811310351,0.171384671756707,0.362137108897069
"FOXQ1","FOXQ1",140.837036212046,-0.612517571892508,0.206170157294343,-3.01073395885615,0.00260617086244891,0.0134478416502364
"LINC01600","LINC01600",2.91380768977923,-0.0725352115441955,0.346704986745922,-0.0480273914644404,0.961694412558981,NA
"ADGRF2","ADGRF2",0,NA,NA,NA,NA,NA
"ACSL6","ACSL6",8.6713136529267,0.149407895215909,0.369329973540648,0.490806898770899,0.623563030225533,0.797095185027243
"IL3","IL3",0,NA,NA,NA,NA,NA
"CSF2","CSF2",0.803558815616023,-0.0423474644620014,0.205195952112967,-0.042351753325797,0.966218289079431,NA
"SEPTIN8","SEPTIN8",1985.55297479669,-0.355164490351772,0.0791445273733495,-4.48800687470642,7.189260950976e-06,7.35748965722884e-05
"SHROOM1","SHROOM1",254.406542201698,-0.0639477499219981,0.133292561391898,-0.479781082545457,0.631383065762429,0.801923389131251
"GDF9","GDF9",4.67750142523206,0.260584129641103,0.370518923858402,0.719814465058481,0.471639237519408,0.68113982335075
"UQCRQ","UQCRQ",624.35697927416,-0.0129400752626929,0.107952189459727,-0.125503520945389,0.900124937768409,0.951364146296442
"LEAP2","LEAP2",11.9856522766898,-0.0239785906683334,0.361150062676366,-0.173095350341334,0.862576479677283,0.933479840643353
"GJB7","GJB7",0.24474663638769,-0.054404744308832,0.151907570875714,-0.226867774629078,0.82052656084086,NA
"SLC35A1","SLC35A1",149.664528526787,-0.0326594616678102,0.155543733764936,-0.204957754278759,0.837605131493476,0.922254796554034
"GRIK2","GRIK2",31.0321162137881,-0.0294032313650398,0.301832225397675,0.0940620117982529,0.925059896737352,0.963493711026707
"CGAS","CGAS",61.9482143601295,0.158515846010754,0.220131563467332,0.718653419113905,0.472354490602701,0.681575027545834
"FABP7","FABP7",4.97758873870646,-0.679777438695026,0.371905573032082,-1.7188629017244,0.0856393386519492,0.218210279161588
"TLX3","TLX3",0,NA,NA,NA,NA,NA
"TXLNB","TXLNB",197.287732830983,-0.74863106994503,0.223152071930445,-3.39140426686638,0.000695354508100916,0.00434094634154419
"CITED2","CITED2",7517.00833044416,1.50522378186893,0.127643478926939,11.7507617712026,6.99850782903873e-32,8.73447916126614e-30
"CALHM4","CALHM4",0.0894448445282099,0.0386192648689605,0.151907570875714,0.235712962518797,0.813655410650317,NA
"TBXT","TBXT",0,NA,NA,NA,NA,NA
"CREBRF","CREBRF",1511.00550902269,0.375560701599702,0.158639236943409,2.33759482503022,0.0194082766576181,0.0701578470321435
"DCBLD1","DCBLD1",654.118715569833,-0.532793857649602,0.116490852367781,-4.57821766580031,4.68954576768994e-06,4.97506683343526e-05
"SFXN1","SFXN1",723.519834677237,0.00588169853374923,0.115940408036353,0.0365676282558101,0.970829755167942,0.985010414513092
"SAMD3","SAMD3",12.5876262579112,-0.902549397932134,0.356459282455231,-2.54900791265162,0.0108029849143301,0.0441642134273984
"TMEM200A","TMEM200A",818.646866360146,-1.17966617658741,0.117750159236374,-10.0118158736919,1.35246956154734e-23,1.0813416791309e-21
"IL22RA2","IL22RA2",0,NA,NA,NA,NA,NA
"DACT2","DACT2",0,NA,NA,NA,NA,NA
"PDSS2","PDSS2",345.382454023005,-0.177922408295686,0.119186095062153,-1.49234841541933,0.135607830597701,0.307194342337418
"SPATA48","SPATA48",0,NA,NA,NA,NA,NA
"STXBP5","STXBP5",1195.51231724132,0.36094790744448,0.103678859433746,3.47623053124141,0.000508514967582521,0.00328544329434313
"H2AC1","H2AC1",0,NA,NA,NA,NA,NA
"IL31RA","IL31RA",48.8140023618615,-1.05235019203888,0.26221137086174,-3.93495001728891,8.32140120715281e-05,0.000661874766481879
"ANKRD55","ANKRD55",5.09481010368865,-0.357631295633999,0.373314906395649,-1.03477716317461,0.3007729903025,0.521419104927575
"RAET1E","RAET1E",9.19371692600014,-0.604334315218451,0.371926541399296,-1.88335503832934,0.0596522692379662,0.167837607234608
"PI16","PI16",109.064515088582,-1.28204561980014,0.24583642262301,-5.26345944577037,1.41369702514636e-07,1.98188703497916e-06
"TBX20","TBX20",0,NA,NA,NA,NA,NA
"DAGLB","DAGLB",337.374601980239,0.410785014109961,0.117670538394962,3.49468398060697,0.000474623365093356,0.0030911935840255
"MATCAP2","MATCAP2",41.4353775074019,-0.575540558525107,0.257726648469777,-2.19892332968848,0.027883374435753,0.093826760404043
"STK17A","STK17A",1066.02798740153,-0.629235343424104,0.122830244906021,-5.16048307901539,2.46313425914818e-07,3.31099597304586e-06
"TRA2A","TRA2A",761.433375453527,-0.293012322652555,0.112825069872648,-2.60218148111137,0.0092632818578718,0.0387723635670941
"FAM183BP","FAM183BP",0.40858466582325,0.0993749283854981,0.152054620572259,0.588159356320737,0.556425335224134,NA
"GALNT10","GALNT10",3131.88305847573,0.441029497405179,0.0875506232264021,5.03495217535784,4.77968148450437e-07,6.01417134988742e-06
"SAP30L","SAP30L",1681.61223772334,0.265170701445362,0.0971137738611747,2.72616610763957,0.00640747435977604,0.028802676104516
"RPS14","RPS14",9162.49023544382,-0.00447321226237227,0.0803992862412272,-0.060000772882025,0.952155019130174,0.976251389501237
"HCN1","HCN1",0.106449389088783,-0.0233967412495678,0.151907570875714,-0.132607853613448,0.894503520994931,NA
"MYOZ3","MYOZ3",12.0197831424643,-0.506421929706937,0.357115105761736,-1.48411580964373,0.137778199710955,0.310714432754939
"COG5","COG5",891.486585041062,-0.218218336141294,0.107895243613642,-2.02653335977503,0.0427101577375424,0.130372565406445
"NEUROD6","NEUROD6",0,NA,NA,NA,NA,NA
"BMT2","BMT2",415.860936136248,0.213730534603565,0.14285908823948,1.48513666395206,0.137507625534346,0.310377820846603
"GPR85","GPR85",33.4474069258308,-0.544205438699313,0.296051260358459,-1.85732894609611,0.0632643686160754,0.175745805759206
"SLU7","SLU7",1264.71121017346,0.163589755272056,0.0997683908298033,1.63768907747834,0.101486570255371,0.247800276760014
"RP9","RP9",145.115088620801,-0.425198686886574,0.170547660031488,-2.47732387562194,0.0132371722334395,0.0518906616331792
"PTTG1","PTTG1",89.6562832906101,-0.110186769675279,0.216100356424081,-0.549381592397538,0.582743603865379,0.767962525383353
"CAMLG","CAMLG",1040.01458390342,0.0468199402139993,0.109167557063481,0.420985211391905,0.673765880806572,0.829961485817821
"BMPER","BMPER",554.599272873091,-1.4394913864401,0.168683437864306,-8.60079330721105,7.91669494376764e-18,3.627736838262e-16
"RELL2","RELL2",24.8884709104303,-0.0363529162587935,0.304109648958503,-0.193052474668381,0.846917872136823,0.926725800496997
"SMAD5-AS1","SMAD5-AS1",1.06300084983179,0.146373037788957,0.265006564267641,0.428718640207379,0.668127993735322,NA
"KCNK5","KCNK5",0.132040666604773,0.0386192648689605,0.151907570875714,0.238552058169751,0.811452943893437,NA
"KIF6","KIF6",22.1672382522552,-0.00425562001573439,0.313387279164851,0.0444822290290295,0.964520017135223,0.982504763307419
"ZNF12","ZNF12",687.768192244408,0.0301116197954521,0.0979097842835568,0.306023835304058,0.759586497877528,0.88047535043107
"SLC29A4","SLC29A4",77.2825581337825,-0.777544363852749,0.214739305181534,-3.62088672448372,0.000293595045930559,0.00203567188350498
"TEX47","TEX47",0,NA,NA,NA,NA,NA
"STEAP1","STEAP1",1923.0154139815,1.53018566511545,0.107444056498529,14.2466420939802,4.70360181433399e-46,1.16459663632002e-43
"CDCA7L","CDCA7L",330.389774479352,-0.239925710765525,0.128245587741066,-1.8806601547768,0.0600181631353493,0.168712474325352
"SP8","SP8",0,NA,NA,NA,NA,NA
"MIOS","MIOS",273.603294908814,0.271116756401399,0.131328230597873,2.057370496536,0.0396506008844208,0.123039493466089
"ELAPOR2","ELAPOR2",101.706184385778,-0.178452028749326,0.200941194023865,-0.899279258543724,0.368503932428763,0.586239861466419
"USP49","USP49",257.172274155945,-0.301650663200901,0.136267723155615,-2.21466517465733,0.0267830549048706,0.090881228082376
"INTS4P1","INTS4P1",72.6955395481083,0.0356681642049119,0.234613203166104,0.190321788278698,0.849056981104918,0.927750839454584
"SYTL3","SYTL3",70.6193694317631,-0.255245588982571,0.232485685175138,-1.08139613433144,0.279520940470293,0.497233352113314
"IQUB","IQUB",38.6765500101483,0.094287856528248,0.266735078619081,0.413492824506666,0.679245578530295,0.833767701584724
"HEY1","HEY1",1.14850679308255,-0.0902594482979782,0.276371084149318,-0.266635326385354,0.789749953476403,NA
"ZNF704","ZNF704",208.548008787057,0.44814974533294,0.228358810389619,1.97101388069271,0.0487222881368478,0.144361290327881
"FABP5","FABP5",22.3976955901593,0.251045114882001,0.319018648752209,0.716720360640288,0.47354666013768,0.682510072272419
"SHH","SHH",0,NA,NA,NA,NA,NA
"TAGAP","TAGAP",1.63394908903932,-0.357109875330452,0.28530688100023,-1.58027421315886,0.114044082632073,NA
"COL1A2","COL1A2",204937.328022979,-0.431387825207511,0.0890402477195724,-4.84552832111088,1.26275196253729e-06,1.47410687276881e-05
"FNDC1","FNDC1",368.018587862789,-0.620933691980531,0.156060709908717,-3.95952631230896,7.50985703818096e-05,0.000602948825277803
"CHMP4C","CHMP4C",0,NA,NA,NA,NA,NA
"SLC13A4","SLC13A4",56.6951661932964,0.0291663457792697,0.234200493702563,0.0769151648303456,0.938691033495599,0.970614135485987
"PGAM2","PGAM2",0,NA,NA,NA,NA,NA
"BRI3","BRI3",1830.07586525599,0.285861799500912,0.0963263719299929,2.96575561432352,0.00301940314857473,0.0152369683542968
"LMTK2","LMTK2",351.205121955606,0.0962621468581826,0.130334936331382,0.722780184378307,0.469814943336933,0.679684214038758
"SLC35G3","SLC35G3",0,NA,NA,NA,NA,NA
"CTSB","CTSB",27843.2372930743,0.186174214981965,0.0803203919105593,2.32465884220904,0.0200902097036149,0.0720908857316951
"SOX17","SOX17",0,NA,NA,NA,NA,NA
"SEPTIN7P5","SEPTIN7P5",0,NA,NA,NA,NA,NA
"DLC1","DLC1",3722.70832611243,0.0260499975023112,0.107770900037287,0.230148721854553,0.817976206309398,0.912621029366638
"ADCY1","ADCY1",354.551752576918,-2.23815819456234,0.221263070495962,-10.331014107622,5.10183243337944e-25,4.47532741056045e-23
"C8orf48","C8orf48",49.1723050607202,-0.28339731230619,0.250229776517714,-1.12518039682446,0.260512598282351,0.475068768856304
"SUN3","SUN3",0.777187305904312,-0.0981944333915791,0.209643486130389,-0.15415449145649,0.877487923746846,NA
"C7orf57","C7orf57",0.496971287349044,-0.0708144214926685,0.180832157667262,-0.37306900050048,0.709097089846698,NA
"HNF4G","HNF4G",0,NA,NA,NA,NA,NA
"PEX2","PEX2",773.925032655985,0.0476070552375462,0.107522163169738,0.440217380481885,0.65977967274116,0.821058991159202
"RAD21","RAD21",2634.20828845287,0.497991436045018,0.121211327964811,4.10112720886701,4.11142450941004e-05,0.000351221355837248
"SLC30A8","SLC30A8",0,NA,NA,NA,NA,NA
"MED30","MED30",108.864548777079,0.36509955170482,0.183268191860689,2.00401731350785,0.0450682058197365,0.135729232999551
"TNFRSF11B","TNFRSF11B",7634.2751050371,-1.39914313168334,0.247690733384484,-5.77649438045286,7.62730485798191e-09,1.29952005410522e-07
"SBSPON","SBSPON",13.9044243083548,-0.178218149934812,0.349973826461081,-0.469941714122262,0.638396660518739,0.806857159595054
"PHKG1","PHKG1",26.1257278334699,-0.584504242476672,0.302040590013529,-1.96257271739819,0.0496958434397271,0.146595098509464
"EN2","EN2",0.254413984798618,0.00761126180969633,0.151907570875714,0.0464487831073534,0.962952555147893,NA
"KCNV1","KCNV1",0,NA,NA,NA,NA,NA
"CSMD3","CSMD3",0.228999365986961,0.0696272679282247,0.151907570875714,0.41310219845689,0.679531738770254,NA
"SPIDR","SPIDR",1158.06760414647,0.286040759902139,0.0951833213970547,3.0031344885244,0.00267214317293839,0.0137413785825304
"ORC5","ORC5",247.865793956261,0.0555500200078341,0.146708494772044,0.374105680920999,0.708325692318043,0.85155514940671
"DEFA5","DEFA5",0.279109042917502,0.0696272679282246,0.151907570875714,0.326236939213659,0.744245095419733,NA
"DNAAF5","DNAAF5",538.295294211768,-0.127511512816749,0.109548400037814,-1.1662013256377,0.243533056735047,0.45469179687907
"DEFA4","DEFA4",0,NA,NA,NA,NA,NA
"DEFA6","DEFA6",0,NA,NA,NA,NA,NA
"OSGIN2","OSGIN2",372.91916652603,0.0978689020215443,0.14124771377711,0.705224650825436,0.480670442952966,0.688096934388519
"DEFB1","DEFB1",0.139554521458751,0.0386192648689605,0.151907570875714,0.24202878139032,0.808757861769012,NA
"SUN1","SUN1",3043.12568297003,0.191343997461557,0.0842378415150398,2.26693073383413,0.0233944573987519,0.0818395467751067
"OXR1","OXR1",858.419603521437,-0.17032349891201,0.0981988263675035,-1.73456133999796,0.0828185321030119,0.212926583095327
"TMEM74","TMEM74",1.22620150122089,-0.0552214045367965,0.28153696924325,-0.135838002808561,0.891949347592341,NA
"GPR146","GPR146",7.84108826017204,0.266853041522239,0.374247867954571,0.359421320912358,0.719279927114996,0.858338476456958
"GPER1","GPER1",97.7091101535396,-0.66477238053492,0.186581337299617,-3.54446134376352,0.000393416189868324,0.00262237600115877
"UNCX","UNCX",0,NA,NA,NA,NA,NA
"TMEM184A","TMEM184A",5.44568669739546,0.149947131986068,0.373780446486889,0.260853790287829,0.794205261339684,0.898594663238991
"NOS3","NOS3",1.76487220596522,-0.140169442785103,0.310122468334018,-0.327482676265279,0.743302843597833,NA
"SPAG11B","SPAG11B",0,NA,NA,NA,NA,NA
"MICALL2","MICALL2",862.76848174666,-0.271542633432233,0.132150559249335,-2.0520305235309,0.0401666960918757,0.124276552469678
"CA3","CA3",0.139554521458751,0.0386192648689605,0.151907570875714,0.24202878139032,0.808757861769012,NA
"INTS1","INTS1",2242.26254364993,-0.0936975060616229,0.0935141111871817,-1.00651664330039,0.314167109672249,0.535091456848851
"CDK5","CDK5",194.498630165237,0.113004720632815,0.158805565598566,0.708370675734537,0.478715097862194,0.686607069726483
"SLC4A2","SLC4A2",1514.47827775588,0.252147827963698,0.0871925723802766,2.89053529530107,0.00384586342405587,0.0186651436682522
"SLC7A13","SLC7A13",0,NA,NA,NA,NA,NA
"FASTK","FASTK",1122.23403569252,-0.0159060436184266,0.103160578029509,-0.152881524193402,0.87849170617721,0.941167991829367
"TMUB1","TMUB1",358.536715349197,-0.0337260544460666,0.12114563454471,-0.283121815269487,0.77708345929721,0.890681084493394
"FMC1","FMC1",4.34551179754826,0.185195821358822,0.369556603965138,0.403674569827474,0.686452042218949,0.837678871377007
"GBX1","GBX1",0.326653676149018,0.0696272679282247,0.151907570875714,0.425335967609514,0.67059177730507,NA
"PHAX","PHAX",1009.88035495204,0.00935621759372908,0.0952995424606656,0.0987064550557674,0.921371343504587,0.961782367342508
"ALDH7A1","ALDH7A1",1072.70853846964,0.152430963342559,0.0945454208156729,1.60897645642385,0.107621489788872,0.259193205169277
"FOXK1","FOXK1",860.232112489461,0.1178125121249,0.1071460382951,1.10030733745803,0.271198236258957,0.487828846130719
"COX6C","COX6C",1238.78487768966,-0.0426707409970592,0.0915768447322746,-0.46490343235563,0.642000612422483,0.809208588660607
"OSR2","OSR2",4609.88856204738,-0.752235609735642,0.13994979348975,-5.41351959754717,6.17978272774817e-08,9.24618368944076e-07
"YWHAZ","YWHAZ",10107.7826260387,0.127219461622718,0.0769371748145136,1.65145151652947,0.0986464129432201,0.242524196843589
"BAALC","BAALC",57.3493938475902,-1.1748270786715,0.24356165535226,-4.89374918728805,9.89329081588149e-07,1.18096350944477e-05
"FZD6","FZD6",1382.06264666812,0.938722969309889,0.108748585500133,8.62141370970636,6.61325112011912e-18,3.05783186581171e-16
"CTHRC1","CTHRC1",2382.09885441353,0.893772076884791,0.150501642441726,5.82966318705064,5.55393607750462e-09,9.66649350632352e-08
"SLC25A32","SLC25A32",463.353614126699,0.828964433106385,0.123687556483725,6.7036037440135,2.03341209679386e-11,4.69397129291468e-10
"DCAF13","DCAF13",546.246775867749,0.293491362180136,0.10764742537725,2.72161891962712,0.00649630070325501,0.0291238565273935
"DCSTAMP","DCSTAMP",0,NA,NA,NA,NA,NA
"TP53INP1","TP53INP1",1969.12787259033,-0.286413961706092,0.112634620006549,-2.54260480521605,0.0110029597807182,0.0447671443397309
"INTS8","INTS8",560.589000996122,-0.0990445634307845,0.115769265564255,-0.853513614503855,0.393374540978364,0.611358670718968
"VIRMA","VIRMA",1621.09754781059,-0.0102408360225816,0.0911542707941019,-0.112532217408802,0.910401426172446,0.956313965592803
"FREM1","FREM1",7.60958473274396,0.417937141249027,0.374256354746539,1.03479312041638,0.300765536448174,0.521419104927575
"GEM","GEM",2011.33580047877,0.493841001644725,0.139795471404039,3.51336918940299,0.000442462219369914,0.00290390659664282
"PDP1","PDP1",958.425046914961,-0.0416408099457758,0.115054385403794,-0.367675247925782,0.713115398975609,0.854766728766486
"TMEM67","TMEM67",217.407282357912,-0.210499374216099,0.144365059427696,-1.46066032404971,0.144108682504889,0.320564032043553
"WASHC5","WASHC5",1883.91153980765,-0.109863381096924,0.0852969183242672,-1.28818247439366,0.197682451174525,0.396423684909228
"RPP25L","RPP25L",166.133722660281,-0.0986551206350583,0.160878009678928,-0.605400330222536,0.544913031681497,0.739084639454203
"FAM219A","FAM219A",397.568898002637,-0.0953060040486033,0.112082163689184,-0.852108610498459,0.39415381337593,0.61204280691219
"C9orf24","C9orf24",3.04728149391807,0.0020169442333405,0.347407971876883,0.234766753558738,0.81438977342458,NA
"SNAPC3","SNAPC3",837.302327295255,-0.0527266859701633,0.105642317786157,-0.496411581962191,0.619604055243948,0.794559575474754
"MYORG","MYORG",22.6929700030946,0.00905614985857931,0.30751099990422,0.0399286013303805,0.968150048715633,0.984258455482712
"NUDT2","NUDT2",292.788771768353,0.0287209455729947,0.133890245886351,0.198611880829995,0.842566359204684,0.924990637292367
"TMEM65","TMEM65",374.965028463907,-0.154934351516069,0.126760044240463,-1.21801194785132,0.223219432455311,0.429423971649311
"PSIP1","PSIP1",1525.62125884255,-0.464093935157085,0.0917963414729775,-5.05666792449885,4.26645199611724e-07,5.45333397285656e-06
"CCDC171","CCDC171",77.4606974702154,-0.59259584560932,0.21640484310528,-2.75218658826357,0.00591987807237815,0.0268308379950036
"UBAP1","UBAP1",1138.48095222211,0.0352876479324296,0.10130506456526,0.350928404696483,0.725642061137307,0.862218476388003
"DIRAS2","DIRAS2",11.7148800825031,-0.835642805282982,0.368687650107402,-2.32452739968259,0.0200972448025689,0.0720992766918052
"SYK","SYK",0,NA,NA,NA,NA,NA
"NIPSNAP3B","NIPSNAP3B",22.2426151939592,-0.37237949458285,0.319316296309282,-1.2057410230998,0.227917362061337,0.435025336165902
"ABCA1","ABCA1",8043.07472061006,0.0884143720120108,0.100321585587434,0.881395205488417,0.378103951800201,0.59579899035977
"NFIL3","NFIL3",1431.70133924751,1.07280565710904,0.148512563172674,7.20274101961198,5.90139982820927e-13,1.67453583665139e-11
"LETM2","LETM2",71.1813922655331,0.166532595776033,0.220876739617381,0.730768490117216,0.464920573097531,0.675723889189566
"METTL2B","METTL2B",332.732903962285,-0.00537985944997728,0.117625038170757,-0.0424765274241931,0.966118823260526,0.983350355116851
"PRKACG","PRKACG",0,NA,NA,NA,NA,NA
"FXN","FXN",85.9640045678186,-0.184412698781889,0.206303540251873,-0.90322677835064,0.366405548462629,0.584443807357401
"ZMAT4","ZMAT4",0,NA,NA,NA,NA,NA
"NKX6-3","NKX6-3",0,NA,NA,NA,NA,NA
"TMEM71","TMEM71",9.53980425846849,-0.0680915876435883,0.368536441864643,-0.274220381174928,0.783915266318226,0.893052560538114
"MAMDC2","MAMDC2",642.148689052838,1.79569738224531,0.326926179726027,6.08087513229382,1.1952835286724e-09,2.26249043756473e-08
"PRSS37","PRSS37",0.335276362713505,-0.084649280157834,0.151990904056607,-0.48517295601775,0.627553664018209,NA
"CPA6","CPA6",37.753964047489,-0.583339728094133,0.273269972467313,-2.19083278964829,0.0284638948530608,0.0954469313633994
"C8orf34","C8orf34",101.598064870204,-0.0104025903841876,0.255935341208408,-0.00983748810368459,0.992150946725414,0.995523183422566
"TMC1","TMC1",3.32370469962702,0.155704731523572,0.357119500718228,0.730183325490125,0.465278133510876,NA
"ALDH1A1","ALDH1A1",553.797352798257,-0.521991372004302,0.124342670566624,-4.25003270393974,2.13739305919401e-05,0.000197300786841174
"KDM1B","KDM1B",627.782549725726,-0.158450760974355,0.117205924065041,-1.35524214351224,0.175340421602218,0.368114170133431
"HGSNAT","HGSNAT",2949.74540378463,-0.0346271049564245,0.081897899605511,-0.421671679003716,0.673264678990122,0.829543790607381
"RASEF","RASEF",33.7166944101861,-1.43207524528691,0.310079276110898,-4.71601325645322,2.40510771573055e-06,2.67930395821333e-05
"GKAP1","GKAP1",28.6894258584026,-0.324229537201576,0.30232544410743,-1.06300309404871,0.287780548210729,0.50696800500148
"KIF27","KIF27",108.332776415998,-0.163150817232627,0.180857645633491,-0.944572839591756,0.344876998685294,0.564770178055144
"C9orf64","C9orf64",347.567653193828,0.157747663804256,0.116846392393309,1.35039192718544,0.176890298958588,0.370153077878037
"HNRNPK","HNRNPK",8238.13210328307,0.15599722127129,0.0805927621905535,1.93668379752026,0.0527840075296638,0.153521655852192
"SSMEM1","SSMEM1",0.228822707282628,-0.054404744308832,0.151907570875714,-0.310328699839548,0.756311008411548,NA
"SVEP1","SVEP1",58231.9579916504,0.634318958329675,0.126417170468326,5.02187943000216,5.11683016790004e-07,6.43312529954411e-06
"TRPV6","TRPV6",29.8962378310538,1.34431479026184,0.300630428862258,4.38355940446747,1.16755792080468e-05,0.000113797978681097
"LLCFC1","LLCFC1",0.352453299636317,-0.0225168168011519,0.152003245361226,-0.0354030675007491,0.971758338734956,NA
"ANKS6","ANKS6",742.194700087578,-0.0179097716753164,0.116518733705976,-0.159007991285123,0.873662577802372,0.939318828396429
"FBP1","FBP1",0.618944945768223,0.0102502763748897,0.153083523719427,-0.0164394285385612,0.986883824568239,NA
"PGAP4","PGAP4",368.1407182723,0.333674914251638,0.134246869053162,2.44729067142476,0.0143934707088469,0.0554186528345898
"ZHX1","ZHX1",1120.54969281472,-0.31230256141477,0.10339383060007,-3.02436208536152,0.00249158042014085,0.0129523369554968
"CFAP47","CFAP47",0,NA,NA,NA,NA,NA
"CYBB","CYBB",0.21290304451966,-0.054404744308832,0.151907570875714,-0.31594274398748,0.75204596732409,NA
"DYNLT3","DYNLT3",1252.84137891851,0.101657357863714,0.105312075220933,0.970381360568225,0.331856436088238,0.552036533914998
"METTL27","METTL27",89.5361243104405,-0.027314913494509,0.205795934356879,-0.28016681235974,0.779349527336165,0.891818818762932
"MID1IP1","MID1IP1",844.217288312695,-0.139456576272697,0.151188620781111,-0.93705988831826,0.34872775290219,0.568112038077206
"NCF1C","NCF1C",1.46487674830297,0.145074732864588,0.302453699577298,0.593771816647403,0.552664741631456,NA
"SHOC1","SHOC1",2.35861779663804,-0.115864892238966,0.330814446472457,-0.462335096890085,0.643841034675476,NA
"CXorf58","CXorf58",0.401482361111347,0.0398159502666442,0.152036334328215,0.127882479253281,0.898241976720441,NA
"KIAA1958","KIAA1958",70.1326848624911,-0.104986458296887,0.220370807467784,-0.512388975535388,0.608378805100738,0.786792168247803
"PTCHD1","PTCHD1",0.32320706815191,0.00761126180969633,0.151907570875714,0.014464917117747,0.988459068418741,NA
"RNF183","RNF183",0.970685715785475,0.00367006113250343,0.24864098213574,-0.123105083930235,0.902023885511033,NA
"ASB11","ASB11",0,NA,NA,NA,NA,NA
"PCDH19","PCDH19",5.95970800110831,-0.296854567099874,0.374230552134047,-0.735109323449385,0.462272916607995,0.67373147709419
"PIGA","PIGA",151.775971592509,0.848135136493035,0.186819629826475,4.56436084093621,5.01018401878897e-06,5.28237190057895e-05
"VEGFD","VEGFD",190.273877390838,-0.788730049622327,0.209507299992827,-3.77296605847331,0.000161318240905348,0.00119574906621825
"OR1Q1","OR1Q1",4.83284502166943,-0.370328666854525,0.363756878916866,-1.00526869231012,0.31476748613483,0.535757365523425
"OR1K1","OR1K1",0.319352433608443,-0.084649266638262,0.151990904220249,-0.394780869663174,0.693004614388344,NA
"STRBP","STRBP",117.847916282927,-0.0529143924136179,0.20191095089504,-0.28510112768862,0.775566666119767,0.889663981773952
"CLDN3","CLDN3",0,NA,NA,NA,NA,NA
"GAPVD1","GAPVD1",1009.32080571171,0.159923428975787,0.0954183421213555,1.67744099262331,0.0934562790593312,0.232846891880339
"CARD19","CARD19",286.585455362831,0.131378571627076,0.138704727920909,0.938206676899311,0.348138207738181,0.567392464910162
"WNK2","WNK2",0.139554521458751,0.0386192648689605,0.151907570875714,0.24202878139032,0.808757861769012,NA
